1000	1.32118e-21	3.78279e-23	-1
1010	5.40384e-21	1.54038e-22	-1
1020	2.21121e-20	6.29479e-22	-1
1030	9.05099e-20	2.57532e-21	-1
1040	3.70572e-19	1.05413e-20	-1
1050	1.51752e-18	4.31598e-20	-1
1060	6.21522e-18	1.76746e-19	-1
1070	2.5458e-17	7.23903e-19	-1
1080	1.04284e-16	2.96518e-18	-1
1090	4.27186e-16	1.21462e-17	-1
1100	1.7499e-15	4.97553e-17	-1
1110	7.16785e-15	2.03811e-16	-1
1120	2.93584e-14	8.34823e-16	-1
1130	1.20235e-13	3.41921e-15	-1
1140	4.92353e-13	1.40026e-14	-1
1150	2.01584e-12	5.73373e-14	-1
1160	8.25209e-12	2.34746e-13	-1
1170	3.37745e-11	9.60913e-13	-1
1180	1.38206e-10	3.93267e-12	-1
1190	5.65419e-10	1.60917e-11	-1
1200	2.31268e-09	6.58293e-11	-1
1210	9.45707e-09	2.69239e-10	-1
1220	3.86627e-08	1.10092e-09	-1
1230	1.58022e-07	4.50052e-09	-1
1240	6.45702e-07	1.83934e-08	-1
1250	2.63774e-06	7.51532e-08	-1
1260	1.07724e-05	3.06986e-07	-1
1270	4.39816e-05	1.25363e-06	-1
1280	0.000179507	5.11776e-06	-1
1290	0.000732247	2.08832e-05	-1
1300	0.00298309	8.51319e-05	-1
1310	0.0120989	0.00034595	-1
1320	0.0482395	0.00138779	-1
1330	0.179826	0.00524202	-1
1340	0.523343	0.0154539	-1
1350	0.854696	0.0271578	-1
1360	0.962271	0.0340251	-1
1370	0.987491	0.0386415	-1
1380	0.992688	0.0427181	-1
1390	0.993403	0.046723	-1
1400	0.993126	0.0507659	-1
1410	0.992623	0.0548723	-1
1420	0.992063	0.0590489	-1
1430	0.991481	0.0632984	-1
1440	0.990886	0.0676223	-1
1450	0.990279	0.072022	-1
1460	0.98966	0.076499	-1
1470	0.98903	0.0810546	-1
1480	0.988388	0.0856904	-1
1490	0.987733	0.0904079	-1
1500	0.987066	0.0952085	-1
1510	0.986387	0.100094	-1
1520	0.985694	0.105065	-1
1530	0.984988	0.110125	-1
1540	0.984268	0.115274	-1
1550	0.983534	0.120514	-1
1560	0.982786	0.125847	-1
1570	0.982024	0.131275	-1
1580	0.981247	0.136799	-1
1590	0.980454	0.142422	-1
1600	0.979646	0.148144	-1
1610	0.978822	0.153969	-1
1620	0.977982	0.159898	-1
1630	0.977125	0.165933	-1
1640	0.976251	0.172075	-1
1650	0.97536	0.178328	-1
1660	0.97445	0.184693	-1
1670	0.973523	0.191173	-1
1680	0.972577	0.197769	-1
1690	0.971611	0.204484	-1
1700	0.970627	0.21132	-1
1710	0.969622	0.218279	-1
1720	0.968596	0.225365	-1
1730	0.96755	0.232579	-1
1740	0.966481	0.239924	-1
1750	0.965391	0.247403	-1
1760	0.964278	0.255017	-1
1770	0.963142	0.262771	-1
1780	0.961982	0.270666	-1
1790	0.960797	0.278706	-1
1800	0.959588	0.286894	-1
1810	0.958353	0.295231	-1
1820	0.957091	0.303723	-1
1830	0.955802	0.312371	-1
1840	0.954485	0.321178	-1
1850	0.95314	0.330149	-1
1860	0.951766	0.339286	-1
1870	0.950361	0.348593	-1
1880	0.948925	0.358073	-1
1890	0.947457	0.36773	-1
1900	0.945957	0.377568	-1
1910	0.944423	0.387591	-1
1920	0.942854	0.397801	-1
1930	0.941249	0.408205	-1
1940	0.939608	0.418805	-1
1950	0.937929	0.429605	-1
1960	0.936211	0.440611	-1
1970	0.934452	0.451826	-1
1980	0.932652	0.463255	-1
1990	0.93081	0.474903	-1
2000	0.928923	0.486774	-1
2010	0.926991	0.498874	-1
2020	0.925012	0.511208	-1
2030	0.922984	0.523781	-1
2040	0.920906	0.536598	-1
2050	0.918776	0.549665	-1
2060	0.916592	0.562987	-1
2070	0.914353	0.576571	-1
2080	0.912057	0.590423	-1
2090	0.9097	0.604548	-1
2100	0.907282	0.618954	-1
