1000	2.09495e-17	5.78524e-19	-1
1010	8.88538e-17	2.45355e-18	-1
1020	3.76872e-16	1.04063e-17	-1
1030	1.5985e-15	4.4138e-17	-1
1040	6.7798e-15	1.87209e-16	-1
1050	2.87537e-14	7.94e-16	-1
1060	1.21935e-13	3.36732e-15	-1
1070	5.17029e-13	1.42793e-14	-1
1080	2.19199e-12	6.05445e-14	-1
1090	9.29163e-12	2.56672e-13	-1
1100	3.9379e-11	1.08795e-12	-1
1110	1.66858e-10	4.61059e-12	-1
1120	7.06854e-10	1.9535e-11	-1
1130	2.99366e-09	8.27495e-11	-1
1140	1.26751e-08	3.50432e-10	-1
1150	5.36488e-08	1.48359e-09	-1
1160	2.2699e-07	6.27884e-09	-1
1170	9.59991e-07	2.65629e-08	-1
1180	4.05791e-06	1.12324e-07	-1
1190	1.71421e-05	4.74712e-07	-1
1200	7.2358e-05	2.00491e-06	-1
1210	0.000305111	8.46011e-06	-1
1220	0.00128443	3.56521e-05	-1
1230	0.00538778	0.000149845	-1
1240	0.0223608	0.000624963	-1
1250	0.0894085	0.00253007	-1
1260	0.312231	0.00899689	-1
1270	0.713273	0.0212318	-1
1280	0.922816	0.0304285	-1
1290	0.978057	0.0357508	-1
1300	0.990615	0.0398586	-1
1310	0.993162	0.043709	-1
1320	0.99338	0.0475444	-1
1330	0.993036	0.0514242	-1
1340	0.992544	0.0553638	-1
1350	0.992005	0.0593681	-1
1360	0.991447	0.0634394	-1
1370	0.990875	0.067579	-1
1380	0.990291	0.0717884	-1
1390	0.989696	0.0760687	-1
1400	0.98909	0.0804214	-1
1410	0.988473	0.0848476	-1
1420	0.987844	0.0893488	-1
1430	0.987204	0.0939263	-1
1440	0.986551	0.0985815	-1
1450	0.985886	0.103316	-1
1460	0.985209	0.108131	-1
1470	0.984519	0.113028	-1
1480	0.983816	0.118008	-1
1490	0.9831	0.123074	-1
1500	0.98237	0.128226	-1
1510	0.981626	0.133466	-1
1520	0.980867	0.138796	-1
1530	0.980094	0.144218	-1
1540	0.979307	0.149734	-1
1550	0.978503	0.155344	-1
1560	0.977684	0.161051	-1
1570	0.976849	0.166857	-1
1580	0.975997	0.172764	-1
1590	0.975129	0.178773	-1
1600	0.974242	0.184886	-1
1610	0.973339	0.191107	-1
1620	0.972416	0.197436	-1
1630	0.971475	0.203875	-1
1640	0.970515	0.210428	-1
1650	0.969534	0.217096	-1
1660	0.968534	0.223882	-1
1670	0.967512	0.230787	-1
1680	0.966468	0.237815	-1
1690	0.965403	0.244968	-1
1700	0.964314	0.252249	-1
1710	0.963201	0.259659	-1
1720	0.962064	0.267203	-1
1730	0.960902	0.274883	-1
1740	0.959714	0.282701	-1
1750	0.958498	0.290661	-1
1760	0.957255	0.298766	-1
1770	0.955984	0.30702	-1
1780	0.954682	0.315425	-1
1790	0.953349	0.323985	-1
1800	0.951984	0.332704	-1
1810	0.950586	0.341585	-1
1820	0.949153	0.350633	-1
1830	0.947683	0.359852	-1
1840	0.946176	0.369246	-1
1850	0.94463	0.378819	-1
1860	0.943042	0.388576	-1
1870	0.941413	0.398522	-1
1880	0.939739	0.408663	-1
1890	0.938019	0.419003	-1
1900	0.936251	0.429549	-1
1910	0.934431	0.440305	-1
1920	0.932558	0.451279	-1
1930	0.930628	0.462478	-1
1940	0.928639	0.473907	-1
1950	0.926587	0.485576	-1
1960	0.924468	0.497491	-1
1970	0.922279	0.509662	-1
1980	0.920015	0.522098	-1
1990	0.917673	0.534808	-1
2000	0.915249	0.547802	-1
2010	0.912737	0.561092	-1
2020	0.910133	0.574689	-1
2030	0.907432	0.588606	-1
2040	0.904626	0.602856	-1
2050	0.90171	0.617454	-1
2060	0.898676	0.632414	-1
2070	0.895515	0.647754	-1
2080	0.892217	0.663491	-1
2090	0.888773	0.679646	-1
2100	0.885172	0.696238	-1
2110	0.8814	0.713292	-1
2120	0.877444	0.730831	-1
2130	0.873291	0.748885	-1
2140	0.868924	0.767481	-1
2150	0.864329	0.786652	-1
2160	0.859487	0.806431	-1
2170	0.85438	0.826857	-1
2180	0.848989	0.847969	-1
2190	0.843292	0.869809	-1
2200	0.837265	0.892423	-1
2210	0.83088	0.91586	-1
2220	0.824109	0.940173	-1
2230	0.816915	0.965418	-1
2240	0.809263	0.991655	-1
2250	0.801108	1.01895	-1
2260	0.792405	1.04737	-1
2270	0.783103	1.07698	-1
2280	0.773147	1.10787	-1
2290	0.76248	1.14011	-1
2300	0.751043	1.17377	-1
2310	0.738775	1.20892	-1
2320	0.725612	1.24564	-1
2330	0.711492	1.28398	-1
2340	0.696348	1.32396	-1
2350	0.680111	1.36561	-1
2360	0.66271	1.40887	-1
2370	0.644069	1.45369	-1
2380	0.624109	1.49991	-1
2390	0.602751	1.54731	-1
2400	0.579922	1.59553	-1
2410	0.555562	1.64409	-1
2420	0.529633	1.69233	-1
2430	0.502128	1.73936	-1
2440	0.473077	1.78405	-1
2450	0.442546	1.82496	-1
2460	0.410635	1.86036	-1
2470	0.377465	1.88822	-1
2480	0.34318	1.90624	-1
2490	0.307965	1.91191	-1
2500	0.272086	1.90266	-1
2510	0.235959	1.87609	-1
2520	0.200218	1.83032	-1
2530	0.165721	1.76452	-1
2540	0.133454	1.67956	-1
2550	0.104332	1.57826	-1
2560	0.0790435	1.46535	-1
2570	0.0579715	1.34667	-1
2580	0.0411244	1.22821	-1
2590	0.0282099	1.115	-1
2600	0.0187135	1.01052	-1
2610	0.012006	0.916624	-1
2620	0.0074536	0.833755	-1
2630	0.00448237	0.761426	-1
2640	0.00261758	0.69863	-1
2650	0.00149257	0.644157	-1
2660	0.000838408	0.596799	-1
2670	0.00046847	0.555446	-1
2680	0.00026246	0.519136	-1
2690	0.000148222	0.487057	-1
2700	8.46436e-05	0.458543	-1
2710	4.89562e-05	0.433046	-1
2720	2.8698e-05	0.410121	-1
2730	1.70521e-05	0.3894	-1
2740	1.0268e-05	0.370582	-1
2750	6.26302e-06	0.353419	-1
2760	3.86737e-06	0.337702	-1
2770	2.4159e-06	0.323256	-1
2780	1.52558e-06	0.309933	-1
2790	9.73003e-07	0.297606	-1
2800	6.26228e-07	0.286169	-1
2810	4.06344e-07	0.275529	-1
2820	2.65585e-07	0.265604	-1
2830	1.74694e-07	0.256326	-1
2840	1.15547e-07	0.247633	-1
2850	7.67918e-08	0.239472	-1
2860	5.12459e-08	0.231795	-1
2870	3.43205e-08	0.22456	-1
2880	2.306e-08	0.217731	-1
2890	1.55522e-08	0.211274	-1
2900	1.05745e-08	0.205159	-1
2910	7.42384e-09	0.199361	-1
2920	5.99887e-09	0.193855	-1
2930	7.53289e-09	0.18862	-1
2940	1.75032e-08	0.183636	-1
2950	5.62487e-08	0.178886	-1
2960	1.97234e-07	0.174354	-1
