1000	8.3253e-37	3.08966e-38	-1
1010	2.69755e-36	9.57907e-38	-1
1020	9.07525e-36	3.10555e-37	-1
1030	3.15308e-35	1.04639e-36	-1
1040	1.12574e-34	3.64293e-36	-1
1050	4.11201e-34	1.30351e-35	-1
1060	1.53095e-33	4.77199e-35	-1
1070	5.79149e-33	1.78044e-34	-1
1080	2.22032e-32	6.74853e-34	-1
1090	8.60801e-32	2.59183e-33	-1
1100	3.36884e-31	1.00642e-32	-1
1110	1.32895e-30	3.94427e-32	-1
1120	5.2778e-30	1.55786e-31	-1
1130	2.10799e-29	6.19354e-31	-1
1140	8.46019e-29	2.47605e-30	-1
1150	3.40934e-28	9.94533e-30	-1
1160	1.3787e-27	4.01061e-29	-1
1170	5.59174e-27	1.62281e-28	-1
1180	2.27357e-26	6.58515e-28	-1
1190	9.26365e-26	2.67864e-27	-1
1200	3.78112e-25	1.0918e-26	-1
1210	1.54558e-24	4.4577e-26	-1
1220	6.32525e-24	1.82258e-25	-1
1230	2.591e-23	7.46021e-25	-1
1240	1.06207e-22	3.05629e-24	-1
1250	4.35533e-22	1.25287e-23	-1
1260	1.78633e-21	5.13779e-23	-1
1270	7.32555e-21	2.10708e-22	-1
1280	3.00272e-20	8.63953e-22	-1
1290	1.22975e-19	3.54039e-21	-1
1300	5.02992e-19	1.44941e-20	-1
1310	2.05367e-18	5.92537e-20	-1
1320	8.36545e-18	2.41772e-19	-1
1330	3.39768e-17	9.84062e-19	-1
1340	1.37513e-16	3.99309e-18	-1
1350	5.54249e-16	1.61436e-17	-1
1360	2.22331e-15	6.49879e-17	-1
1370	8.87117e-15	2.60343e-16	-1
1380	3.51907e-14	1.0373e-15	-1
1390	1.38725e-13	4.10865e-15	-1
1400	5.4326e-13	1.61715e-14	-1
1410	2.11291e-12	6.32301e-14	-1
1420	8.16023e-12	2.45537e-13	-1
1430	3.12925e-11	9.46828e-13	-1
1440	1.1915e-10	3.62542e-12	-1
1450	4.50498e-10	1.37844e-11	-1
1460	1.69156e-09	5.20459e-11	-1
1470	6.30879e-09	1.95169e-10	-1
1480	2.33748e-08	7.2699e-10	-1
1490	8.60555e-08	2.69042e-09	-1
1500	3.14869e-07	9.89394e-09	-1
1510	1.14522e-06	3.61631e-08	-1
1520	4.14135e-06	1.314e-07	-1
1530	1.48922e-05	4.74716e-07	-1
1540	5.32597e-05	1.70551e-06	-1
1550	0.00018945	6.09401e-06	-1
1560	0.000670227	2.16567e-05	-1
1570	0.00235714	7.65284e-05	-1
1580	0.00822719	0.000268626	-1
1590	0.0283332	0.000932913	-1
1600	0.094395	0.00315286	-1
1610	0.28519	0.00967722	-1
1620	0.649748	0.0222158	-1
1630	0.891335	0.0332906	-1
1640	0.966156	0.0403052	-1
1650	0.986078	0.0456469	-1
1660	0.991031	0.0505553	-1
1670	0.991881	0.0554124	-1
1680	0.991606	0.0603267	-1
1690	0.991017	0.0653301	-1
1700	0.99033	0.070433	-1
1710	0.989603	0.0756402	-1
1720	0.988852	0.0809546	-1
1730	0.988082	0.0863787	-1
1740	0.987294	0.0919152	-1
1750	0.986487	0.0975664	-1
1760	0.985662	0.103335	-1
1770	0.984818	0.109223	-1
1780	0.983954	0.115235	-1
1790	0.98307	0.121371	-1
1800	0.982166	0.127636	-1
1810	0.98124	0.134032	-1
1820	0.980292	0.140562	-1
1830	0.979322	0.14723	-1
1840	0.978329	0.154037	-1
1850	0.977311	0.160989	-1
1860	0.97627	0.168087	-1
1870	0.975203	0.175335	-1
1880	0.97411	0.182738	-1
1890	0.972991	0.190298	-1
1900	0.971843	0.198019	-1
1910	0.970668	0.205905	-1
1920	0.969463	0.21396	-1
1930	0.968228	0.222189	-1
1940	0.966961	0.230594	-1
1950	0.965662	0.239181	-1
1960	0.964329	0.247955	-1
1970	0.962962	0.256919	-1
1980	0.961559	0.266078	-1
1990	0.960118	0.275438	-1
2000	0.958638	0.285004	-1
2010	0.957117	0.294781	-1
2020	0.955554	0.304774	-1
2030	0.953946	0.31499	-1
2040	0.952292	0.325434	-1
2050	0.950589	0.336113	-1
2060	0.948834	0.347034	-1
2070	0.947025	0.358203	-1
2080	0.945157	0.369629	-1
2090	0.943228	0.381318	-1
2100	0.941233	0.39328	-1
2110	0.939167	0.405524	-1
2120	0.937025	0.418059	-1
2130	0.934802	0.430896	-1
2140	0.932489	0.444046	-1
2150	0.930081	0.457522	-1
2160	0.927567	0.471337	-1
2170	0.924937	0.485507	-1
2180	0.922182	0.500049	-1
2190	0.919287	0.514979	-1
2200	0.916239	0.53032	-1
2210	0.91302	0.546094	-1
2220	0.909613	0.562327	-1
2230	0.905997	0.579048	-1
2240	0.902148	0.596289	-1
2250	0.89804	0.614087	-1
2260	0.893644	0.632484	-1
2270	0.888926	0.651527	-1
2280	0.883849	0.671267	-1
2290	0.878374	0.691765	-1
2300	0.872456	0.713087	-1
2310	0.866044	0.735309	-1
2320	0.859087	0.758515	-1
2330	0.851524	0.782799	-1
2340	0.843295	0.808264	-1
2350	0.834333	0.835025	-1
2360	0.824569	0.863208	-1
2370	0.813929	0.892948	-1
2380	0.80234	0.924389	-1
2390	0.789728	0.957683	-1
2400	0.776022	0.992987	-1
2410	0.761155	1.03045	-1
2420	0.745068	1.07023	-1
2430	0.727712	1.11246	-1
2440	0.709053	1.15722	-1
2450	0.689077	1.20459	-1
2460	0.667792	1.25455	-1
2470	0.645236	1.307	-1
2480	0.621474	1.36173	-1
2490	0.596607	1.41839	-1
2500	0.570767	1.47645	-1
2510	0.544122	1.53519	-1
2520	0.516866	1.59368	-1
2530	0.489221	1.65078	-1
2540	0.461419	1.70518	-1
2550	0.433702	1.75541	-1
2560	0.406306	1.79997	-1
2570	0.379451	1.83734	-1
2580	0.353334	1.8662	-1
2590	0.328122	1.88542	-1
2600	0.303948	1.89425	-1
2610	0.28091	1.89231	-1
2620	0.259072	1.87963	-1
2630	0.238466	1.85667	-1
2640	0.219102	1.82419	-1
2650	0.200962	1.78325	-1
2660	0.184017	1.73505	-1
2670	0.168218	1.68089	-1
2680	0.153513	1.62208	-1
2690	0.139838	1.55985	-1
2700	0.127126	1.49534	-1
2710	0.115308	1.42954	-1
2720	0.10431	1.36332	-1
2730	0.0940594	1.29738	-1
2740	0.0844774	1.23226	-1
2750	0.0754828	1.16839	-1
2760	0.0669878	1.10605	-1
2770	0.058895	1.04541	-1
2780	0.0510926	0.986525	-1
2790	0.0434516	0.929358	-1
2800	0.0358357	0.873763	-1
2810	0.0281687	0.819535	-1
2820	0.0206356	0.766544	-1
2830	0.0138762	0.715031	-1
